"","subject","activity","variable","mean"
"7657",15,"WALKING_UPSTAIRS","timeBodyAccMEANZ",-0.116952464895833
"7658",15,"WALKING_UPSTAIRS","timeGravityAccMEANX",0.918544812291667
"7659",15,"WALKING_UPSTAIRS","timeGravityAccMEANY",-0.3149610125
"7660",15,"WALKING_UPSTAIRS","timeGravityAccMEANZ",0.0811803405
"7661",15,"WALKING_UPSTAIRS","timeBodyAccJerkMEANX",0.07297243298125
"7662",15,"WALKING_UPSTAIRS","timeBodyAccJerkMEANY",-0.00417361847916667
"7663",15,"WALKING_UPSTAIRS","timeBodyAccJerkMEANZ",-0.00525879898958333
"7664",15,"WALKING_UPSTAIRS","timeBodyGyroMEANX",0.0903340029875
"7665",15,"WALKING_UPSTAIRS","timeBodyGyroMEANY",-0.154721289270833
"7666",15,"WALKING_UPSTAIRS","timeBodyGyroMEANZ",0.0911681484547917
"7667",15,"WALKING_UPSTAIRS","timeBodyGyroJerkMEANX",-0.144485986527083
"7668",15,"WALKING_UPSTAIRS","timeBodyGyroJerkMEANY",-0.0365419164020833
"7669",15,"WALKING_UPSTAIRS","timeBodyGyroJerkMEANZ",-0.0767242496041667
"7670",15,"WALKING_UPSTAIRS","timeBodyAccMagnitudeMEAN..",-0.000971394711666667
"7671",15,"WALKING_UPSTAIRS","timeGravityAccMagnitudeMEAN..",-0.000971394711666667
"7672",15,"WALKING_UPSTAIRS","timeBodyAccJerkMagnitudeMEAN..",-0.316050382083333
"7673",15,"WALKING_UPSTAIRS","timeBodyGyroMagnitudeMEAN..",-0.201217274
"7674",15,"WALKING_UPSTAIRS","timeBodyGyroJerkMagnitudeMEAN..",-0.663637117708333
"7675",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANX",-0.0746328434375
"7676",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANY",-0.1019354328
"7677",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANZ",-0.5395910825
"7678",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANFreqX",-0.505013560208333
"7679",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANFreqY",-0.149770907839583
"7680",15,"WALKING_UPSTAIRS","frequencyBodyAccMEANFreqZ",-0.250961613735417
"7681",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANX",-0.2370530733125
"7682",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANY",-0.338102216666667
"7683",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANZ",-0.714554172708333
"7684",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANFreqX",-0.439499582708333
"7685",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANFreqY",-0.468496864166667
"7686",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkMEANFreqZ",-0.313514801541667
"7687",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANX",-0.361096856875
"7688",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANY",-0.517025245833333
"7689",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANZ",-0.485701745833333
"7690",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANFreqX",-0.284366648060417
"7691",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANFreqY",-0.4652097360625
"7692",15,"WALKING_UPSTAIRS","frequencyBodyGyroMEANFreqZ",-0.219122886220833
"7693",15,"WALKING_UPSTAIRS","frequencyBodyAccMagnitudeMEAN..",-0.165242147958333
"7694",15,"WALKING_UPSTAIRS","frequencyBodyAccMagnitudeMEANFreq..",-0.0383017813479167
"7695",15,"WALKING_UPSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.261956679958333
"7696",15,"WALKING_UPSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.10096009774375
"7697",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroMagnitudeMEAN..",-0.45369356625
"7698",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.291977707054167
"7699",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.731422357916667
"7700",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.144010749210625
"7701",15,"WALKING_UPSTAIRS","angle.tBodyAccMean.gravity.",0.0443572382083333
"7702",15,"WALKING_UPSTAIRS","angle.tBodyAccJerkMean..gravityMean.",-0.0221758428125
"7703",15,"WALKING_UPSTAIRS","angle.tBodyGyroMean.gravityMean.",-0.3663517925
"7704",15,"WALKING_UPSTAIRS","angle.tBodyGyroJerkMean.gravityMean.",0.167930232770833
"7705",15,"WALKING_UPSTAIRS","angle.X.gravityMean.",-0.696282654166667
"7706",15,"WALKING_UPSTAIRS","angle.Y.gravityMean.",0.300676034583333
"7707",15,"WALKING_UPSTAIRS","angle.Z.gravityMean.",-0.0346700269020833
"7708",15,"WALKING_UPSTAIRS","timeBodyAccSTDEVX",-0.0260971840270833
"7709",15,"WALKING_UPSTAIRS","timeBodyAccSTDEVY",-0.00406536043541667
"7710",15,"WALKING_UPSTAIRS","timeBodyAccSTDEVZ",-0.379717488104167
"7711",15,"WALKING_UPSTAIRS","timeGravityAccSTDEVX",-0.952562395625
"7712",15,"WALKING_UPSTAIRS","timeGravityAccSTDEVY",-0.927648821458333
"7713",15,"WALKING_UPSTAIRS","timeGravityAccSTDEVZ",-0.92161847875
"7714",15,"WALKING_UPSTAIRS","timeBodyAccJerkSTDEVX",-0.186944664541667
"7715",15,"WALKING_UPSTAIRS","timeBodyAccJerkSTDEVY",-0.311861356875
"7716",15,"WALKING_UPSTAIRS","timeBodyAccJerkSTDEVZ",-0.748809454166667
"7717",15,"WALKING_UPSTAIRS","timeBodyGyroSTDEVX",-0.415251317916667
"7718",15,"WALKING_UPSTAIRS","timeBodyGyroSTDEVY",-0.3302332351
"7719",15,"WALKING_UPSTAIRS","timeBodyGyroSTDEVZ",-0.477365945208333
"7720",15,"WALKING_UPSTAIRS","timeBodyGyroJerkSTDEVX",-0.525533949791667
"7721",15,"WALKING_UPSTAIRS","timeBodyGyroJerkSTDEVY",-0.763053512083333
"7722",15,"WALKING_UPSTAIRS","timeBodyGyroJerkSTDEVZ",-0.657907649166667
"7723",15,"WALKING_UPSTAIRS","timeBodyAccMagnitudeSTDEV.",-0.136552217494583
"7724",15,"WALKING_UPSTAIRS","timeGravityAccMagnitudeSTDEV.",-0.136552217494583
"7725",15,"WALKING_UPSTAIRS","timeBodyAccJerkMagnitudeSTDEV.",-0.313363553125
"7726",15,"WALKING_UPSTAIRS","timeBodyGyroMagnitudeSTDEV.",-0.288429008639583
"7727",15,"WALKING_UPSTAIRS","timeBodyGyroJerkMagnitudeSTDEV.",-0.748954848541667
"7728",15,"WALKING_UPSTAIRS","frequencyBodyAccSTDEVX",-0.00838243761666667
"7729",15,"WALKING_UPSTAIRS","frequencyBodyAccSTDEVY",-0.0191328333041667
"7730",15,"WALKING_UPSTAIRS","frequencyBodyAccSTDEVZ",-0.349600353270833
"7731",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkSTDEVX",-0.207231605488542
"7732",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkSTDEVY",-0.330391429583333
"7733",15,"WALKING_UPSTAIRS","frequencyBodyAccJerkSTDEVZ",-0.783004506458333
"7734",15,"WALKING_UPSTAIRS","frequencyBodyGyroSTDEVX",-0.4372253275
"7735",15,"WALKING_UPSTAIRS","frequencyBodyGyroSTDEVY",-0.243612269004167
"7736",15,"WALKING_UPSTAIRS","frequencyBodyGyroSTDEVZ",-0.523744300833333
"7737",15,"WALKING_UPSTAIRS","frequencyBodyAccMagnitudeSTDEV.",-0.255659340833333
"7738",15,"WALKING_UPSTAIRS","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.391313399375
"7739",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.308585869854167
"7740",15,"WALKING_UPSTAIRS","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.793104483333333
"7741",16,"LAYING","timeBodyAccMEANX",0.274227162571429
"7742",16,"LAYING","timeBodyAccMEANY",-0.0166103510562857
"7743",16,"LAYING","timeBodyAccMEANZ",-0.107310493242857
"7744",16,"LAYING","timeGravityAccMEANX",-0.206783742242857
"7745",16,"LAYING","timeGravityAccMEANY",-0.0199270225714286
"7746",16,"LAYING","timeGravityAccMEANZ",0.893884468571429
"7747",16,"LAYING","timeBodyAccJerkMEANX",0.0783960268571429
"7748",16,"LAYING","timeBodyAccJerkMEANY",0.0132805054325714
"7749",16,"LAYING","timeBodyAccJerkMEANZ",-0.00154105089764286
"7750",16,"LAYING","timeBodyGyroMEANX",-0.0161545406857143
"7751",16,"LAYING","timeBodyGyroMEANY",-0.113675060885714
"7752",16,"LAYING","timeBodyGyroMEANZ",0.0966210349428571
"7753",16,"LAYING","timeBodyGyroJerkMEANX",-0.1022095722
"7754",16,"LAYING","timeBodyGyroJerkMEANY",-0.0347735325871429
"7755",16,"LAYING","timeBodyGyroJerkMEANZ",-0.0576790435142857
"7756",16,"LAYING","timeBodyAccMagnitudeMEAN..",-0.961834634857143
"7757",16,"LAYING","timeGravityAccMagnitudeMEAN..",-0.961834634857143
"7758",16,"LAYING","timeBodyAccJerkMagnitudeMEAN..",-0.988349656571429
"7759",16,"LAYING","timeBodyGyroMagnitudeMEAN..",-0.951777099571429
"7760",16,"LAYING","timeBodyGyroJerkMagnitudeMEAN..",-0.990839526285714
"7761",16,"LAYING","frequencyBodyAccMEANX",-0.980213187428571
"7762",16,"LAYING","frequencyBodyAccMEANY",-0.963635575142857
"7763",16,"LAYING","frequencyBodyAccMEANZ",-0.974580069142857
"7764",16,"LAYING","frequencyBodyAccMEANFreqX",-0.34641362517
"7765",16,"LAYING","frequencyBodyAccMEANFreqY",-0.1830181401
"7766",16,"LAYING","frequencyBodyAccMEANFreqZ",0.130679193077143
"7767",16,"LAYING","frequencyBodyAccJerkMEANX",-0.988580046285714
"7768",16,"LAYING","frequencyBodyAccJerkMEANY",-0.984752927142857
"7769",16,"LAYING","frequencyBodyAccJerkMEANZ",-0.985544945285714
"7770",16,"LAYING","frequencyBodyAccJerkMEANFreqX",0.06559671734
"7771",16,"LAYING","frequencyBodyAccJerkMEANFreqY",-0.0185799188572857
"7772",16,"LAYING","frequencyBodyAccJerkMEANFreqZ",0.0652078600842857
"7773",16,"LAYING","frequencyBodyGyroMEANX",-0.975892407428571
"7774",16,"LAYING","frequencyBodyGyroMEANY",-0.976092920571429
"7775",16,"LAYING","frequencyBodyGyroMEANZ",-0.985957788
"7776",16,"LAYING","frequencyBodyGyroMEANFreqX",-0.125551597817143
"7777",16,"LAYING","frequencyBodyGyroMEANFreqY",-0.2155078006
"7778",16,"LAYING","frequencyBodyGyroMEANFreqZ",0.100235755224429
"7779",16,"LAYING","frequencyBodyAccMagnitudeMEAN..",-0.968020521285714
"7780",16,"LAYING","frequencyBodyAccMagnitudeMEANFreq..",-0.121302340485714
"7781",16,"LAYING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.987514525142857
"7782",16,"LAYING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.353266127962857
"7783",16,"LAYING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.970249638857143
"7784",16,"LAYING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.124998552485714
"7785",16,"LAYING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.988695277714286
"7786",16,"LAYING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.090987582813
"7787",16,"LAYING","angle.tBodyAccMean.gravity.",0.0539272789731429
"7788",16,"LAYING","angle.tBodyAccJerkMean..gravityMean.",0.0259656101685714
"7789",16,"LAYING","angle.tBodyGyroMean.gravityMean.",0.00521399480614286
"7790",16,"LAYING","angle.tBodyGyroJerkMean.gravityMean.",0.0564784675285714
"7791",16,"LAYING","angle.X.gravityMean.",0.398207971714286
"7792",16,"LAYING","angle.Y.gravityMean.",0.0982209111428571
"7793",16,"LAYING","angle.Z.gravityMean.",-0.756497965428571
"7794",16,"LAYING","timeBodyAccSTDEVX",-0.973691429428571
"7795",16,"LAYING","timeBodyAccSTDEVY",-0.943061150285714
"7796",16,"LAYING","timeBodyAccSTDEVZ",-0.965490276285714
"7797",16,"LAYING","timeGravityAccSTDEVX",-0.963761977857143
"7798",16,"LAYING","timeGravityAccSTDEVY",-0.966087103857143
"7799",16,"LAYING","timeGravityAccSTDEVZ",-0.967886002
"7800",16,"LAYING","timeBodyAccJerkSTDEVX",-0.988416723857143
"7801",16,"LAYING","timeBodyAccJerkSTDEVY",-0.984867286857143
"7802",16,"LAYING","timeBodyAccJerkSTDEVZ",-0.987644127
"7803",16,"LAYING","timeBodyGyroSTDEVX",-0.977010769857143
"7804",16,"LAYING","timeBodyGyroSTDEVY",-0.970747514
"7805",16,"LAYING","timeBodyGyroSTDEVZ",-0.984781484857143
"7806",16,"LAYING","timeBodyGyroJerkSTDEVX",-0.985835459428571
"7807",16,"LAYING","timeBodyGyroJerkSTDEVY",-0.989046576
"7808",16,"LAYING","timeBodyGyroJerkSTDEVZ",-0.994465157714286
"7809",16,"LAYING","timeBodyAccMagnitudeSTDEV.",-0.957895927714286
"7810",16,"LAYING","timeGravityAccMagnitudeSTDEV.",-0.957895927714286
"7811",16,"LAYING","timeBodyAccJerkMagnitudeSTDEV.",-0.987891003571429
"7812",16,"LAYING","timeBodyGyroMagnitudeSTDEV.",-0.959020036285714
"7813",16,"LAYING","timeBodyGyroJerkMagnitudeSTDEV.",-0.988212425428571
"7814",16,"LAYING","frequencyBodyAccSTDEVX",-0.971409075142857
"7815",16,"LAYING","frequencyBodyAccSTDEVY",-0.937083636714286
"7816",16,"LAYING","frequencyBodyAccSTDEVZ",-0.962524372714286
"7817",16,"LAYING","frequencyBodyAccJerkSTDEVX",-0.989287359142857
"7818",16,"LAYING","frequencyBodyAccJerkSTDEVY",-0.986215013
"7819",16,"LAYING","frequencyBodyAccJerkSTDEVZ",-0.988348904571429
"7820",16,"LAYING","frequencyBodyGyroSTDEVX",-0.977509583571429
"7821",16,"LAYING","frequencyBodyGyroSTDEVY",-0.968135251857143
"7822",16,"LAYING","frequencyBodyGyroSTDEVZ",-0.985730995857143
"7823",16,"LAYING","frequencyBodyAccMagnitudeSTDEV.",-0.958111895857143
"7824",16,"LAYING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.98724716
"7825",16,"LAYING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.958975084
"7826",16,"LAYING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.988058401142857
"7827",16,"SITTING","timeBodyAccMEANX",0.280768574492754
"7828",16,"SITTING","timeBodyAccMEANY",-0.0102497939956522
"7829",16,"SITTING","timeBodyAccMEANZ",-0.0891404038405797
"7830",16,"SITTING","timeGravityAccMEANX",0.942457377971014
"7831",16,"SITTING","timeGravityAccMEANY",-0.086588253942029
"7832",16,"SITTING","timeGravityAccMEANZ",0.0892682200463768
"7833",16,"SITTING","timeBodyAccJerkMEANX",0.0734346720289855
"7834",16,"SITTING","timeBodyAccJerkMEANY",0.00985642890855072
"7835",16,"SITTING","timeBodyAccJerkMEANZ",-0.0115030575052174
"7836",16,"SITTING","timeBodyGyroMEANX",-0.0412014042275362
"7837",16,"SITTING","timeBodyGyroMEANY",-0.0574525433043478
"7838",16,"SITTING","timeBodyGyroMEANZ",0.0795736310463768
"7839",16,"SITTING","timeBodyGyroJerkMEANX",-0.0957204520289855
"7840",16,"SITTING","timeBodyGyroJerkMEANY",-0.0450369280637681
"7841",16,"SITTING","timeBodyGyroJerkMEANZ",-0.0588371273536232
"7842",16,"SITTING","timeBodyAccMagnitudeMEAN..",-0.961879680724638
"7843",16,"SITTING","timeGravityAccMagnitudeMEAN..",-0.961879680724638
"7844",16,"SITTING","timeBodyAccJerkMagnitudeMEAN..",-0.987472699130435
"7845",16,"SITTING","timeBodyGyroMagnitudeMEAN..",-0.946417382463768
"7846",16,"SITTING","timeBodyGyroJerkMagnitudeMEAN..",-0.992444606231884
"7847",16,"SITTING","frequencyBodyAccMEANX",-0.987043828985507
"7848",16,"SITTING","frequencyBodyAccMEANY",-0.961456685507246
"7849",16,"SITTING","frequencyBodyAccMEANZ",-0.959552230434783
"7850",16,"SITTING","frequencyBodyAccMEANFreqX",-0.00757859632753623
"7851",16,"SITTING","frequencyBodyAccMEANFreqY",0.149987934068116
"7852",16,"SITTING","frequencyBodyAccMEANFreqZ",0.131560420550725
"7853",16,"SITTING","frequencyBodyAccJerkMEANX",-0.990964251304348
"7854",16,"SITTING","frequencyBodyAccJerkMEANY",-0.981752167391304
"7855",16,"SITTING","frequencyBodyAccJerkMEANZ",-0.981178036811594
"7856",16,"SITTING","frequencyBodyAccJerkMEANFreqX",0.203452532052174
"7857",16,"SITTING","frequencyBodyAccJerkMEANFreqY",-0.027202812815942
"7858",16,"SITTING","frequencyBodyAccJerkMEANFreqZ",0.0110173707550725
"7859",16,"SITTING","frequencyBodyGyroMEANX",-0.978632856956522
"7860",16,"SITTING","frequencyBodyGyroMEANY",-0.96679600173913
"7861",16,"SITTING","frequencyBodyGyroMEANZ",-0.960058264057971
"7862",16,"SITTING","frequencyBodyGyroMEANFreqX",0.138693078721014
"7863",16,"SITTING","frequencyBodyGyroMEANFreqY",-0.174805735936232
"7864",16,"SITTING","frequencyBodyGyroMEANFreqZ",0.207112798289855
"7865",16,"SITTING","frequencyBodyAccMagnitudeMEAN..",-0.958335480724638
"7866",16,"SITTING","frequencyBodyAccMagnitudeMEANFreq..",0.240617264101449
"7867",16,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.983968635942029
"7868",16,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.320055144681159
"7869",16,"SITTING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.954060994347826
"7870",16,"SITTING","frequencyBodyBodyGyroMagnitudeMEANFreq..",0.000688060278260866
"7871",16,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.989363136376812
"7872",16,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.232631765847826
"7873",16,"SITTING","angle.tBodyAccMean.gravity.",0.0179629102608696
"7874",16,"SITTING","angle.tBodyAccJerkMean..gravityMean.",-0.000160159956521735
"7875",16,"SITTING","angle.tBodyGyroMean.gravityMean.",0.00778734771304348
"7876",16,"SITTING","angle.tBodyGyroJerkMean.gravityMean.",-0.0231777141086957
"7877",16,"SITTING","angle.X.gravityMean.",-0.79971926884058
"7878",16,"SITTING","angle.Y.gravityMean.",0.142999748768116
"7879",16,"SITTING","angle.Z.gravityMean.",-0.0411259984489855
"7880",16,"SITTING","timeBodyAccSTDEVX",-0.986825605362319
"7881",16,"SITTING","timeBodyAccSTDEVY",-0.951607872463768
"7882",16,"SITTING","timeBodyAccSTDEVZ",-0.939672247101449
"7883",16,"SITTING","timeGravityAccSTDEVX",-0.980158243333333
"7884",16,"SITTING","timeGravityAccSTDEVY",-0.968023206956522
"7885",16,"SITTING","timeGravityAccSTDEVZ",-0.945813561478261
"7886",16,"SITTING","timeBodyAccJerkSTDEVX",-0.990861134782609
"7887",16,"SITTING","timeBodyAccJerkSTDEVY",-0.981800970724638
"7888",16,"SITTING","timeBodyAccJerkSTDEVZ",-0.983487212898551
"7889",16,"SITTING","timeBodyGyroSTDEVX",-0.981037373333333
"7890",16,"SITTING","timeBodyGyroSTDEVY",-0.958336595507246
"7891",16,"SITTING","timeBodyGyroSTDEVZ",-0.960287831304348
"7892",16,"SITTING","timeBodyGyroJerkSTDEVX",-0.98958327942029
"7893",16,"SITTING","timeBodyGyroJerkSTDEVY",-0.990621793333333
"7894",16,"SITTING","timeBodyGyroJerkSTDEVZ",-0.988364321449275
"7895",16,"SITTING","timeBodyAccMagnitudeSTDEV.",-0.941051236086957
"7896",16,"SITTING","timeGravityAccMagnitudeSTDEV.",-0.941051236086957
"7897",16,"SITTING","timeBodyAccJerkMagnitudeSTDEV.",-0.983615334057971
"7898",16,"SITTING","timeBodyGyroMagnitudeSTDEV.",-0.937942404637681
"7899",16,"SITTING","timeBodyGyroJerkMagnitudeSTDEV.",-0.988261252608696
"7900",16,"SITTING","frequencyBodyAccSTDEVX",-0.986892418405797
"7901",16,"SITTING","frequencyBodyAccSTDEVY",-0.949829260434783
"7902",16,"SITTING","frequencyBodyAccSTDEVZ",-0.934652146521739
"7903",16,"SITTING","frequencyBodyAccJerkSTDEVX",-0.991567867681159
"7904",16,"SITTING","frequencyBodyAccJerkSTDEVY",-0.983230774492754
"7905",16,"SITTING","frequencyBodyAccJerkSTDEVZ",-0.984362469130435
"7906",16,"SITTING","frequencyBodyGyroSTDEVX",-0.982057861449275
"7907",16,"SITTING","frequencyBodyGyroSTDEVY",-0.954343752463768
"7908",16,"SITTING","frequencyBodyGyroSTDEVZ",-0.964270052318841
"7909",16,"SITTING","frequencyBodyAccMagnitudeSTDEV.",-0.942588250115942
"7910",16,"SITTING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.982190554782609
"7911",16,"SITTING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.938863215072464
"7912",16,"SITTING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.987506348985507
"7913",16,"STANDING","timeBodyAccMEANX",0.283497402948718
"7914",16,"STANDING","timeBodyAccMEANY",-0.0165999672935897
"7915",16,"STANDING","timeBodyAccMEANZ",-0.103657729076923
"7916",16,"STANDING","timeGravityAccMEANX",0.941587749358974
"7917",16,"STANDING","timeGravityAccMEANY",-0.0578867045
"7918",16,"STANDING","timeGravityAccMEANZ",-0.166737468166667
"7919",16,"STANDING","timeBodyAccJerkMEANX",0.0736438905641026
"7920",16,"STANDING","timeBodyAccJerkMEANY",0.0120767950358846
"7921",16,"STANDING","timeBodyAccJerkMEANZ",-0.00476310557910256
"7922",16,"STANDING","timeBodyGyroMEANX",-0.0299337294166667
"7923",16,"STANDING","timeBodyGyroMEANY",-0.068667733
"7924",16,"STANDING","timeBodyGyroMEANZ",0.0867342708846154
"7925",16,"STANDING","timeBodyGyroJerkMEANX",-0.100107332602564
"7926",16,"STANDING","timeBodyGyroJerkMEANY",-0.0424982241410256
"7927",16,"STANDING","timeBodyGyroJerkMEANZ",-0.0544335294410256
"7928",16,"STANDING","timeBodyAccMagnitudeMEAN..",-0.969948825128205
"7929",16,"STANDING","timeGravityAccMagnitudeMEAN..",-0.969948825128205
"7930",16,"STANDING","timeBodyAccJerkMagnitudeMEAN..",-0.989205231794872
"7931",16,"STANDING","timeBodyGyroMagnitudeMEAN..",-0.972528178205128
"7932",16,"STANDING","timeBodyGyroJerkMagnitudeMEAN..",-0.992848576025641
"7933",16,"STANDING","frequencyBodyAccMEANX",-0.989427670897436
"7934",16,"STANDING","frequencyBodyAccMEANY",-0.96931401525641
"7935",16,"STANDING","frequencyBodyAccMEANZ",-0.969999504230769
"7936",16,"STANDING","frequencyBodyAccMEANFreqX",-0.0162371376025641
"7937",16,"STANDING","frequencyBodyAccMEANFreqY",0.0673569419466667
"7938",16,"STANDING","frequencyBodyAccMEANFreqZ",0.0525158714
"7939",16,"STANDING","frequencyBodyAccJerkMEANX",-0.991038638974359
"7940",16,"STANDING","frequencyBodyAccJerkMEANY",-0.982425403974359
"7941",16,"STANDING","frequencyBodyAccJerkMEANZ",-0.986091891538462
"7942",16,"STANDING","frequencyBodyAccJerkMEANFreqX",0.267452462051282
"7943",16,"STANDING","frequencyBodyAccJerkMEANFreqY",-0.0110757034462821
"7944",16,"STANDING","frequencyBodyAccJerkMEANFreqZ",-0.00527777880897436
"7945",16,"STANDING","frequencyBodyGyroMEANX",-0.973157351666667
"7946",16,"STANDING","frequencyBodyGyroMEANY",-0.983594244615385
"7947",16,"STANDING","frequencyBodyGyroMEANZ",-0.98363927
"7948",16,"STANDING","frequencyBodyGyroMEANFreqX",-0.117570139566667
"7949",16,"STANDING","frequencyBodyGyroMEANFreqY",-0.180188922417949
"7950",16,"STANDING","frequencyBodyGyroMEANFreqZ",0.00791532346153846
"7951",16,"STANDING","frequencyBodyAccMagnitudeMEAN..",-0.971082558076923
"7952",16,"STANDING","frequencyBodyAccMagnitudeMEANFreq..",0.0924921398371795
"7953",16,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.986502687948718
"7954",16,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.344673907153846
"7955",16,"STANDING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.975448632179487
"7956",16,"STANDING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.0835937870487179
"7957",16,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.99117243
"7958",16,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.211078134223077
"7959",16,"STANDING","angle.tBodyAccMean.gravity.",0.00591798000538462
"7960",16,"STANDING","angle.tBodyAccJerkMean..gravityMean.",0.0410077142538462
"7961",16,"STANDING","angle.tBodyGyroMean.gravityMean.",0.0368086385512821
"7962",16,"STANDING","angle.tBodyGyroJerkMean.gravityMean.",-0.00384551201153846
"7963",16,"STANDING","angle.X.gravityMean.",-0.788613521153846
"7964",16,"STANDING","angle.Y.gravityMean.",0.123302384871795
"7965",16,"STANDING","angle.Z.gravityMean.",0.138687314961538
"7966",16,"STANDING","timeBodyAccSTDEVX",-0.989076811794872
"7967",16,"STANDING","timeBodyAccSTDEVY",-0.960298267692308
"7968",16,"STANDING","timeBodyAccSTDEVZ",-0.953468961666667
"7969",16,"STANDING","timeGravityAccSTDEVX",-0.985359689871795
"7970",16,"STANDING","timeGravityAccSTDEVY",-0.980552435769231
"7971",16,"STANDING","timeGravityAccSTDEVZ",-0.959562830769231
"7972",16,"STANDING","timeBodyAccJerkSTDEVX",-0.991026497435897
"7973",16,"STANDING","timeBodyAccJerkSTDEVY",-0.98262195474359
"7974",16,"STANDING","timeBodyAccJerkSTDEVZ",-0.988073825641026
"7975",16,"STANDING","timeBodyGyroSTDEVX",-0.973400107564103
"7976",16,"STANDING","timeBodyGyroSTDEVY",-0.980110277307692
"7977",16,"STANDING","timeBodyGyroSTDEVZ",-0.982357006410256
"7978",16,"STANDING","timeBodyGyroJerkSTDEVX",-0.987102322692308
"7979",16,"STANDING","timeBodyGyroJerkSTDEVY",-0.992589441153846
"7980",16,"STANDING","timeBodyGyroJerkSTDEVZ",-0.992698522948718
"7981",16,"STANDING","timeBodyAccMagnitudeSTDEV.",-0.95729449448718
"7982",16,"STANDING","timeGravityAccMagnitudeSTDEV.",-0.95729449448718
"7983",16,"STANDING","timeBodyAccJerkMagnitudeSTDEV.",-0.986761550641026
"7984",16,"STANDING","timeBodyGyroMagnitudeSTDEV.",-0.964105768461539
"7985",16,"STANDING","timeBodyGyroJerkMagnitudeSTDEV.",-0.990809427435897
"7986",16,"STANDING","frequencyBodyAccSTDEVX",-0.989100620641026
"7987",16,"STANDING","frequencyBodyAccSTDEVY",-0.958174310128205
"7988",16,"STANDING","frequencyBodyAccSTDEVZ",-0.948540267051282
"7989",16,"STANDING","frequencyBodyAccJerkSTDEVX",-0.991847149615385
"7990",16,"STANDING","frequencyBodyAccJerkSTDEVY",-0.984236462179487
"7991",16,"STANDING","frequencyBodyAccJerkSTDEVZ",-0.98865796025641
"7992",16,"STANDING","frequencyBodyGyroSTDEVX",-0.973926885
"7993",16,"STANDING","frequencyBodyGyroSTDEVY",-0.978402418717949
"7994",16,"STANDING","frequencyBodyGyroSTDEVZ",-0.983527402051282
"7995",16,"STANDING","frequencyBodyAccMagnitudeSTDEV.",-0.957173571923077
